shipping_id,order_id,shipping_date,shipping_address,shipping_method
10034,12743,2024-08-14,Address_10034,Express
10035,12040,2024-01-01,Address_10035,Standard
10036,13234,2024-11-02,Address_10036,Standard
10037,9973,2024-04-06,Address_10037,Standard
10038,2549,2024-01-30,Address_10038,Standard
10039,13877,2024-06-28,Address_10039,Standard
10040,695,2024-02-02,Address_10040,Express
10041,2580,2024-11-29,Address_10041,Express
10042,6837,2024-05-22,Address_10042,Express
10043,3926,2024-12-26,Address_10043,Express
10044,9072,2024-03-27,Address_10044,Express
10045,10495,2024-08-05,Address_10045,Standard
10046,4065,2024-11-05,Address_10046,Express
10047,14852,2024-07-26,Address_10047,Express
10048,10006,2024-12-05,Address_10048,Express
10049,3125,2024-11-16,Address_10049,Standard
10050,4566,2024-09-30,Address_10050,Express
10051,5259,2024-10-15,Address_10051,Express
10052,2912,2024-06-30,Address_10052,Standard
10053,13024,2024-03-02,Address_10053,Express
10054,5620,2024-06-25,Address_10054,Standard
10055,9246,2024-04-22,Address_10055,Standard
10056,9659,2024-06-16,Address_10056,Standard
10057,10020,2024-02-21,Address_10057,Express
10058,3901,2024-12-03,Address_10058,Express
10059,15316,2024-05-05,Address_10059,Standard
10060,13717,2024-07-22,Address_10060,Express
10061,12233,2024-01-20,Address_10061,Standard
10062,14859,2024-11-01,Address_10062,Standard
10063,13441,2024-07-01,Address_10063,Standard
10064,2686,2024-11-08,Address_10064,Express
10065,16265,2024-11-14,Address_10065,Express
10066,11730,2024-07-01,Address_10066,Express
10067,13109,2024-07-22,Address_10067,Express
10068,14043,2024-01-24,Address_10068,Standard
10069,6075,2024-05-17,Address_10069,Standard
10070,15254,2024-02-29,Address_10070,Express
10071,14412,2024-01-16,Address_10071,Express
10072,4780,2024-01-28,Address_10072,Express
10073,1230,2024-06-15,Address_10073,Standard
10074,3090,2024-07-22,Address_10074,Standard
10075,17147,2024-07-25,Address_10075,Standard
10076,5483,2024-12-03,Address_10076,Express
10077,13368,2024-12-30,Address_10077,Standard
10078,2080,2024-12-26,Address_10078,Standard
10079,1118,2024-08-10,Address_10079,Express
10080,16791,2024-05-19,Address_10080,Standard
10081,9809,2024-12-17,Address_10081,Standard
10082,5355,2024-05-13,Address_10082,Standard
10083,15275,2024-04-11,Address_10083,Express
10084,16469,2024-06-20,Address_10084,Standard
10085,14281,2024-10-03,Address_10085,Express
10086,3590,2024-09-30,Address_10086,Standard
10087,3380,2024-02-05,Address_10087,Standard
10088,16952,2024-01-29,Address_10088,Express
10089,11488,2024-08-10,Address_10089,Express
10090,15543,2024-07-26,Address_10090,Express
10091,4857,2024-06-03,Address_10091,Standard
10092,6857,2024-10-25,Address_10092,Standard
10093,6445,2024-12-25,Address_10093,Standard
10094,1339,2024-02-16,Address_10094,Express
10095,16008,2024-03-18,Address_10095,Express
10096,16048,2024-09-03,Address_10096,Express
10097,2322,2024-08-28,Address_10097,Standard
10098,4986,2024-07-22,Address_10098,Express
10099,15818,2024-05-26,Address_10099,Standard
10100,12338,2024-12-21,Address_10100,Express
10101,15788,2024-07-23,Address_10101,Express
10102,9819,2024-10-29,Address_10102,Standard
10103,5437,2024-07-29,Address_10103,Standard
10104,2726,2024-03-29,Address_10104,Express
10105,1352,2024-01-21,Address_10105,Standard
10106,12410,2024-11-11,Address_10106,Express
10107,1588,2024-05-07,Address_10107,Standard
10108,9820,2024-03-05,Address_10108,Standard
10109,11302,2024-09-19,Address_10109,Express
10110,6875,2024-08-03,Address_10110,Express
10111,7052,2024-03-13,Address_10111,Express
10112,1079,2024-08-08,Address_10112,Express
10113,3726,2024-12-24,Address_10113,Standard
10114,9997,2024-04-26,Address_10114,Express
10115,291,2024-10-27,Address_10115,Standard
10116,11321,2024-07-15,Address_10116,Standard
10117,17643,2024-06-21,Address_10117,Express
10118,13311,2024-04-12,Address_10118,Standard
10119,13837,2024-08-16,Address_10119,Express
10120,6482,2024-08-16,Address_10120,Standard
10121,4689,2024-12-21,Address_10121,Standard
10122,9728,2024-06-10,Address_10122,Express
10123,15724,2024-08-10,Address_10123,Express
10124,8040,2024-08-04,Address_10124,Express
10125,13542,2024-03-26,Address_10125,Express
10126,16800,2024-09-12,Address_10126,Standard
10127,8987,2024-09-17,Address_10127,Standard
10128,15543,2024-08-22,Address_10128,Express
10129,15161,2024-01-18,Address_10129,Standard
10130,2634,2024-01-23,Address_10130,Standard
10131,754,2024-07-20,Address_10131,Standard
10132,4096,2024-03-14,Address_10132,Express
10133,12178,2024-05-05,Address_10133,Express
10134,8458,2024-09-02,Address_10134,Express
10135,15409,2024-10-26,Address_10135,Express
10136,11413,2024-07-02,Address_10136,Express
10137,11308,2024-03-15,Address_10137,Express
10138,6431,2024-06-16,Address_10138,Express
10139,10490,2024-01-01,Address_10139,Standard
10140,4704,2024-05-10,Address_10140,Express
10141,3904,2024-11-22,Address_10141,Standard
10142,11678,2024-11-12,Address_10142,Express
10143,15403,2024-06-04,Address_10143,Express
10144,5521,2024-01-02,Address_10144,Standard
10145,14172,2024-11-17,Address_10145,Standard
10146,11116,2024-01-03,Address_10146,Express
10147,11496,2024-12-29,Address_10147,Standard
10148,9681,2024-11-22,Address_10148,Standard
10149,8455,2024-08-23,Address_10149,Express
10150,1396,2024-10-15,Address_10150,Standard
10151,8726,2024-07-12,Address_10151,Express
10152,7458,2024-08-25,Address_10152,Standard
10153,3310,2024-04-27,Address_10153,Express
10154,12937,2024-07-29,Address_10154,Standard
10155,9449,2024-01-03,Address_10155,Express
10156,10396,2024-07-30,Address_10156,Express
10157,15275,2024-03-15,Address_10157,Standard
10158,7922,2024-12-15,Address_10158,Standard
10159,261,2024-08-09,Address_10159,Express
10160,15902,2024-04-20,Address_10160,Standard
10161,9746,2024-03-21,Address_10161,Express
10162,5835,2024-11-14,Address_10162,Standard
10163,9577,2024-04-10,Address_10163,Express
10164,2949,2024-03-31,Address_10164,Express
10165,14804,2024-02-09,Address_10165,Express
10166,6974,2024-08-14,Address_10166,Standard
10167,4300,2024-08-02,Address_10167,Express
10168,5706,2024-09-14,Address_10168,Standard
10169,15423,2024-10-04,Address_10169,Express
10170,17652,2024-10-21,Address_10170,Express
10171,17054,2024-03-17,Address_10171,Express
10172,1028,2024-05-13,Address_10172,Express
10173,3893,2024-05-12,Address_10173,Standard
10174,13959,2024-06-25,Address_10174,Standard
10175,1965,2024-08-10,Address_10175,Standard
10176,4118,2024-05-27,Address_10176,Express
10177,9263,2024-12-14,Address_10177,Standard
10178,5018,2024-12-16,Address_10178,Express
10179,2453,2024-07-03,Address_10179,Express
10180,5308,2024-07-02,Address_10180,Express
10181,14844,2024-01-07,Address_10181,Standard
10182,16985,2024-05-29,Address_10182,Express
10183,4588,2024-05-09,Address_10183,Express
10184,7000,2024-05-25,Address_10184,Standard
10185,10212,2024-06-14,Address_10185,Express
10186,11809,2024-03-13,Address_10186,Express
10187,759,2024-05-25,Address_10187,Express
10188,12793,2024-08-28,Address_10188,Standard
10189,16173,2024-09-08,Address_10189,Express
10190,17618,2024-08-15,Address_10190,Standard
10191,9617,2024-07-02,Address_10191,Express
10192,526,2024-05-21,Address_10192,Express
10193,14743,2024-02-09,Address_10193,Standard
10194,1631,2024-09-12,Address_10194,Standard
10195,14792,2024-04-25,Address_10195,Standard
10196,16718,2024-07-01,Address_10196,Express
10197,12164,2024-04-03,Address_10197,Standard
10198,6610,2024-09-10,Address_10198,Express
10199,3326,2024-01-21,Address_10199,Standard
10200,547,2024-01-26,Address_10200,Standard
10201,5606,2024-04-24,Address_10201,Express
10202,7028,2024-08-12,Address_10202,Standard
10203,2884,2024-06-15,Address_10203,Standard
10204,9124,2024-01-23,Address_10204,Standard
10205,4187,2024-03-02,Address_10205,Standard
10206,6873,2024-01-27,Address_10206,Express
10207,13364,2024-02-09,Address_10207,Express
10208,226,2024-08-03,Address_10208,Express
10209,16255,2024-05-23,Address_10209,Standard
10210,9746,2024-08-27,Address_10210,Express
10211,13772,2024-11-29,Address_10211,Standard
10212,14119,2024-10-17,Address_10212,Express
10213,2558,2024-07-25,Address_10213,Standard
10214,16973,2024-02-26,Address_10214,Standard
10215,4402,2024-02-19,Address_10215,Express
10216,8971,2024-06-26,Address_10216,Express
10217,13488,2024-12-28,Address_10217,Express
10218,209,2024-10-26,Address_10218,Express
10219,4147,2024-01-14,Address_10219,Express
10220,3380,2024-05-16,Address_10220,Express
10221,3176,2024-09-26,Address_10221,Express
10222,9567,2024-02-29,Address_10222,Express
10223,614,2024-12-14,Address_10223,Standard
10224,4305,2024-05-08,Address_10224,Express
10225,6366,2024-01-25,Address_10225,Express
10226,16268,2024-01-05,Address_10226,Standard
10227,1181,2024-10-12,Address_10227,Express
10228,13811,2024-12-26,Address_10228,Standard
10229,16805,2024-04-25,Address_10229,Standard
10230,1752,2024-01-05,Address_10230,Standard
10231,14979,2024-06-30,Address_10231,Standard
10232,9241,2024-05-11,Address_10232,Express
10233,9639,2024-09-16,Address_10233,Express
10234,256,2024-06-09,Address_10234,Standard
10235,3713,2024-02-11,Address_10235,Express
10236,11425,2024-06-02,Address_10236,Express
10237,14473,2024-12-25,Address_10237,Express
10238,14330,2024-08-09,Address_10238,Express
10239,16492,2024-09-08,Address_10239,Standard
10240,6285,2024-11-08,Address_10240,Express
10241,215,2024-10-06,Address_10241,Standard
10242,16211,2024-05-12,Address_10242,Standard
10243,12120,2024-12-03,Address_10243,Standard
10244,9610,2024-11-28,Address_10244,Standard
10245,6587,2024-11-30,Address_10245,Standard
10246,14075,2024-10-16,Address_10246,Standard
10247,7116,2024-03-02,Address_10247,Standard
10248,7399,2024-05-23,Address_10248,Express
10249,8169,2024-12-22,Address_10249,Express
10250,7447,2024-11-26,Address_10250,Standard
10251,7372,2024-09-16,Address_10251,Standard
10252,2024,2024-08-21,Address_10252,Standard
10253,6142,2024-06-19,Address_10253,Express
10254,9687,2024-06-27,Address_10254,Express
10255,634,2024-03-25,Address_10255,Standard
10256,2907,2024-01-18,Address_10256,Express
10257,537,2024-05-31,Address_10257,Express
10258,14589,2024-11-01,Address_10258,Express
10259,15108,2024-02-04,Address_10259,Express
10260,15471,2024-02-20,Address_10260,Standard
10261,17065,2024-09-11,Address_10261,Express
10262,13931,2024-08-26,Address_10262,Express
10263,14138,2024-10-20,Address_10263,Express
10264,14189,2024-10-26,Address_10264,Standard
10265,9134,2024-04-16,Address_10265,Standard
10266,13442,2024-03-30,Address_10266,Express
10267,1777,2024-01-10,Address_10267,Standard
10268,10322,2024-09-07,Address_10268,Standard
10269,13624,2024-03-17,Address_10269,Standard
10270,5266,2024-01-05,Address_10270,Standard
10271,4247,2024-12-30,Address_10271,Standard
10272,256,2024-08-06,Address_10272,Express
10273,12504,2024-10-27,Address_10273,Express
10274,6937,2024-12-24,Address_10274,Standard
10275,3576,2024-02-26,Address_10275,Express
10276,9736,2024-08-05,Address_10276,Express
10277,5747,2024-06-20,Address_10277,Express
10278,4034,2024-03-29,Address_10278,Standard
10279,95,2024-03-25,Address_10279,Standard
10280,16083,2024-08-13,Address_10280,Standard
10281,14871,2024-07-23,Address_10281,Standard
10282,16591,2024-01-10,Address_10282,Standard
10283,14965,2024-07-05,Address_10283,Standard
10284,502,2024-12-01,Address_10284,Standard
10285,3622,2024-11-17,Address_10285,Express
10286,4893,2024-01-24,Address_10286,Express
10287,3167,2024-02-10,Address_10287,Standard
10288,9975,2024-06-29,Address_10288,Express
10289,4137,2024-02-03,Address_10289,Express
10290,1493,2024-04-29,Address_10290,Standard
10291,16620,2024-02-24,Address_10291,Express
10292,5765,2024-01-18,Address_10292,Standard
10293,9233,2024-12-30,Address_10293,Express
10294,6641,2024-02-18,Address_10294,Express
10295,7897,2024-02-07,Address_10295,Express
10296,13288,2024-06-13,Address_10296,Express
10297,4351,2024-02-22,Address_10297,Express
10298,16423,2024-08-01,Address_10298,Standard
10299,13317,2024-07-16,Address_10299,Standard
10300,7742,2024-03-08,Address_10300,Express
10301,6275,2024-12-12,Address_10301,Express
10302,11146,2024-04-25,Address_10302,Standard
10303,6339,2024-10-31,Address_10303,Express
10304,653,2024-10-06,Address_10304,Standard
10305,10479,2024-01-16,Address_10305,Express
10306,14267,2024-08-03,Address_10306,Standard
10307,14446,2024-09-07,Address_10307,Express
10308,14425,2024-05-04,Address_10308,Express
10309,5269,2024-10-19,Address_10309,Standard
10310,4169,2024-12-25,Address_10310,Standard
10311,3858,2024-06-08,Address_10311,Standard
10312,9526,2024-06-13,Address_10312,Express
10313,3836,2024-06-22,Address_10313,Standard
10314,2654,2024-05-27,Address_10314,Standard
10315,14203,2024-01-31,Address_10315,Express
10316,2307,2024-07-31,Address_10316,Standard
10317,7034,2024-11-10,Address_10317,Express
10318,8581,2024-05-17,Address_10318,Express
10319,17304,2024-03-07,Address_10319,Standard
10320,12902,2024-08-22,Address_10320,Standard
10321,9690,2024-05-27,Address_10321,Express
10322,15277,2024-06-29,Address_10322,Express
10323,13301,2024-10-19,Address_10323,Express
10324,2189,2024-06-13,Address_10324,Standard
10325,10943,2024-01-29,Address_10325,Express
10326,14913,2024-06-07,Address_10326,Express
10327,4991,2024-10-29,Address_10327,Express
10328,6054,2024-09-09,Address_10328,Express
10329,15579,2024-08-09,Address_10329,Express
10330,11871,2024-07-02,Address_10330,Standard
10331,586,2024-12-15,Address_10331,Standard
10332,196,2024-12-18,Address_10332,Standard
10333,7264,2024-11-03,Address_10333,Express
10334,940,2024-03-15,Address_10334,Express
10335,15983,2024-01-29,Address_10335,Express
10336,9373,2024-11-07,Address_10336,Express
10337,553,2024-09-15,Address_10337,Express
10338,8838,2024-02-11,Address_10338,Express
10339,15250,2024-03-26,Address_10339,Express
10340,4485,2024-05-09,Address_10340,Express
10341,2197,2024-03-10,Address_10341,Standard
10342,2463,2024-02-05,Address_10342,Standard
10343,2313,2024-09-12,Address_10343,Standard
10344,9152,2024-02-01,Address_10344,Express
10345,5920,2024-05-29,Address_10345,Express
10346,13593,2024-04-13,Address_10346,Express
10347,5488,2024-11-10,Address_10347,Express
10348,13208,2024-08-15,Address_10348,Standard
10349,12530,2024-05-15,Address_10349,Standard
10350,13703,2024-04-22,Address_10350,Standard
10351,5269,2024-09-10,Address_10351,Express
10352,11578,2024-03-21,Address_10352,Express
10353,295,2024-05-03,Address_10353,Standard
10354,582,2024-01-26,Address_10354,Standard
10355,16013,2024-02-07,Address_10355,Express
10356,10950,2024-01-03,Address_10356,Standard
10357,14968,2024-05-07,Address_10357,Standard
10358,13646,2024-11-12,Address_10358,Standard
10359,7542,2024-06-02,Address_10359,Standard
10360,8715,2024-06-03,Address_10360,Standard
10361,6469,2024-04-07,Address_10361,Express
10362,12970,2024-04-04,Address_10362,Express
10363,6367,2024-04-23,Address_10363,Standard
10364,14875,2024-03-04,Address_10364,Express
10365,8671,2024-08-05,Address_10365,Standard
10366,16499,2024-09-15,Address_10366,Express
10367,1387,2024-12-05,Address_10367,Express
10368,1045,2024-01-02,Address_10368,Express
10369,8455,2024-06-09,Address_10369,Express
10370,17265,2024-06-04,Address_10370,Standard
10371,10802,2024-08-13,Address_10371,Standard
10372,16418,2024-05-15,Address_10372,Express
10373,6660,2024-01-12,Address_10373,Standard
10374,1166,2024-01-12,Address_10374,Standard
10375,4622,2024-04-24,Address_10375,Express
10376,7273,2024-06-24,Address_10376,Standard
10377,5866,2024-07-25,Address_10377,Express
10378,16681,2024-09-29,Address_10378,Express
10379,13942,2024-01-22,Address_10379,Standard
10380,14445,2024-09-26,Address_10380,Standard
10381,2764,2024-09-12,Address_10381,Express
10382,350,2024-04-28,Address_10382,Express
10383,7407,2024-10-15,Address_10383,Express
10384,11425,2024-10-06,Address_10384,Standard
10385,14819,2024-10-05,Address_10385,Express
10386,7652,2024-08-05,Address_10386,Standard
10387,9708,2024-01-21,Address_10387,Standard
10388,15542,2024-02-20,Address_10388,Standard
10389,7893,2024-10-15,Address_10389,Standard
10390,6920,2024-05-22,Address_10390,Express
10391,11893,2024-01-04,Address_10391,Express
10392,8563,2024-02-03,Address_10392,Standard
10393,14275,2024-06-05,Address_10393,Express
10394,4595,2024-06-17,Address_10394,Standard
10395,722,2024-11-06,Address_10395,Express
10396,6849,2024-12-04,Address_10396,Express
10397,5770,2024-04-01,Address_10397,Standard
10398,5007,2024-09-23,Address_10398,Standard
10399,14324,2024-01-11,Address_10399,Express
10400,6268,2024-04-04,Address_10400,Standard
10401,11048,2024-09-02,Address_10401,Standard
10402,13062,2024-01-11,Address_10402,Standard
10403,11031,2024-11-13,Address_10403,Standard
10404,17223,2024-02-20,Address_10404,Express
10405,417,2024-06-17,Address_10405,Express
10406,7567,2024-02-16,Address_10406,Standard
10407,10204,2024-06-14,Address_10407,Standard
10408,13589,2024-07-01,Address_10408,Standard
10409,10447,2024-03-22,Address_10409,Standard
10410,4956,2024-04-29,Address_10410,Express
10411,4847,2024-06-03,Address_10411,Standard
10412,641,2024-10-16,Address_10412,Express
10413,5752,2024-06-26,Address_10413,Standard
10414,10470,2024-12-10,Address_10414,Express
10415,10717,2024-06-23,Address_10415,Standard
10416,1085,2024-11-17,Address_10416,Standard
10417,6548,2024-12-25,Address_10417,Standard
10418,16355,2024-03-01,Address_10418,Express
10419,12827,2024-11-07,Address_10419,Express
10420,2652,2024-04-26,Address_10420,Express
10421,15355,2024-03-26,Address_10421,Express
10422,14775,2024-08-11,Address_10422,Standard
10423,7006,2024-04-07,Address_10423,Express
10424,17097,2024-06-03,Address_10424,Express
10425,5274,2024-08-19,Address_10425,Standard
10426,6100,2024-07-13,Address_10426,Standard
10427,3861,2024-09-21,Address_10427,Express
10428,4706,2024-05-31,Address_10428,Express
10429,12873,2024-04-01,Address_10429,Standard
10430,8098,2024-10-17,Address_10430,Express
10431,14108,2024-04-05,Address_10431,Standard
10432,3332,2024-08-12,Address_10432,Standard
10433,11056,2024-07-12,Address_10433,Standard
10434,12099,2024-04-18,Address_10434,Express
10435,16645,2024-08-31,Address_10435,Express
10436,2282,2024-01-10,Address_10436,Express
10437,10784,2024-07-01,Address_10437,Express
10438,6524,2024-08-23,Address_10438,Standard
10439,2802,2024-06-10,Address_10439,Express
10440,13718,2024-01-04,Address_10440,Standard
10441,4662,2024-11-18,Address_10441,Express
10442,11905,2024-06-12,Address_10442,Express
10443,11552,2024-07-06,Address_10443,Express
10444,8542,2024-04-17,Address_10444,Standard
10445,15955,2024-08-15,Address_10445,Express
10446,10518,2024-04-15,Address_10446,Express
10447,15777,2024-03-12,Address_10447,Express
10448,12270,2024-09-28,Address_10448,Express
10449,3596,2024-08-09,Address_10449,Express
10450,13293,2024-03-31,Address_10450,Standard
10451,3888,2024-09-07,Address_10451,Express
10452,7932,2024-12-14,Address_10452,Standard
10453,6792,2024-05-18,Address_10453,Standard
10454,3593,2024-01-11,Address_10454,Express
10455,11952,2024-11-18,Address_10455,Standard
10456,17567,2024-11-20,Address_10456,Standard
10457,13721,2024-11-27,Address_10457,Standard
10458,8400,2024-11-12,Address_10458,Express
10459,12480,2024-08-06,Address_10459,Standard
10460,67,2024-02-28,Address_10460,Express
10461,16908,2024-05-25,Address_10461,Express
10462,9727,2024-09-14,Address_10462,Standard
10463,655,2024-05-28,Address_10463,Standard
10464,6628,2024-02-27,Address_10464,Express
10465,13964,2024-09-18,Address_10465,Express
10466,5111,2024-10-18,Address_10466,Standard
10467,6567,2024-12-05,Address_10467,Standard
10468,10921,2024-04-15,Address_10468,Express
10469,5732,2024-12-23,Address_10469,Express
10470,1936,2024-08-09,Address_10470,Standard
10471,15187,2024-11-16,Address_10471,Express
10472,751,2024-07-05,Address_10472,Standard
10473,9138,2024-04-08,Address_10473,Standard
10474,1358,2024-03-15,Address_10474,Express
10475,8922,2024-02-29,Address_10475,Standard
10476,13073,2024-06-01,Address_10476,Express
10477,6572,2024-10-26,Address_10477,Express
10478,11081,2024-09-20,Address_10478,Standard
10479,17016,2024-11-20,Address_10479,Standard
10480,3399,2024-02-12,Address_10480,Express
10481,8266,2024-02-15,Address_10481,Express
10482,11040,2024-08-19,Address_10482,Standard
10483,6375,2024-05-30,Address_10483,Standard
10484,9294,2024-08-21,Address_10484,Express
10485,8116,2024-11-27,Address_10485,Express
10486,7405,2024-06-30,Address_10486,Standard
10487,10536,2024-06-02,Address_10487,Standard
10488,11513,2024-07-04,Address_10488,Standard
10489,701,2024-06-12,Address_10489,Express
10490,8212,2024-05-07,Address_10490,Standard
10491,13393,2024-03-06,Address_10491,Express
10492,3909,2024-12-19,Address_10492,Express
10493,726,2024-12-16,Address_10493,Standard
10494,56,2024-03-18,Address_10494,Express
10495,6656,2024-05-31,Address_10495,Standard
10496,14242,2024-01-07,Address_10496,Standard
10497,12136,2024-12-20,Address_10497,Express
10498,2324,2024-12-30,Address_10498,Standard
10499,14230,2024-05-28,Address_10499,Standard
10500,16545,2024-02-10,Address_10500,Express
10501,1817,2024-09-06,Address_10501,Standard
10502,10552,2024-08-30,Address_10502,Express
10503,12169,2024-01-17,Address_10503,Standard
10504,15295,2024-04-07,Address_10504,Standard
10505,1062,2024-06-28,Address_10505,Express
10506,2685,2024-04-02,Address_10506,Standard
10507,10420,2024-04-25,Address_10507,Standard
10508,7817,2024-09-05,Address_10508,Express
10509,11767,2024-01-30,Address_10509,Standard
10510,11189,2024-06-05,Address_10510,Express
10511,2865,2024-10-10,Address_10511,Express
10512,11827,2024-09-04,Address_10512,Express
10513,10876,2024-10-28,Address_10513,Express
10514,1027,2024-08-15,Address_10514,Standard
10515,14196,2024-12-08,Address_10515,Express
10516,13970,2024-04-04,Address_10516,Standard
10517,7724,2024-02-17,Address_10517,Standard
10518,1459,2024-05-12,Address_10518,Standard
10519,17545,2024-11-20,Address_10519,Express
10520,5516,2024-09-03,Address_10520,Express
10521,9466,2024-11-10,Address_10521,Express
10522,15038,2024-11-07,Address_10522,Express
10523,6695,2024-06-20,Address_10523,Express
10524,16353,2024-02-27,Address_10524,Express
10525,1963,2024-04-16,Address_10525,Express
10526,7414,2024-03-07,Address_10526,Express
10527,13744,2024-09-26,Address_10527,Express
10528,6913,2024-08-02,Address_10528,Standard
10529,997,2024-07-16,Address_10529,Express
10530,13502,2024-10-29,Address_10530,Standard
10531,4073,2024-03-25,Address_10531,Standard
10532,9495,2024-08-13,Address_10532,Standard
10533,9860,2024-10-11,Address_10533,Standard
10534,15489,2024-12-21,Address_10534,Standard
10535,3989,2024-02-02,Address_10535,Standard
10536,1851,2024-08-16,Address_10536,Standard
10537,2123,2024-05-30,Address_10537,Standard
10538,1938,2024-06-16,Address_10538,Standard
10539,12477,2024-11-25,Address_10539,Standard
10540,2265,2024-11-08,Address_10540,Express
10541,660,2024-01-15,Address_10541,Express
10542,3011,2024-10-09,Address_10542,Express
10543,9071,2024-02-07,Address_10543,Express
10544,7861,2024-09-15,Address_10544,Express
10545,14914,2024-12-28,Address_10545,Express
10546,11310,2024-03-17,Address_10546,Standard
10547,3582,2024-03-14,Address_10547,Standard
10548,15869,2024-05-05,Address_10548,Standard
10549,2861,2024-01-11,Address_10549,Standard
10550,12134,2024-01-01,Address_10550,Express
10551,8817,2024-09-26,Address_10551,Express
10552,9202,2024-10-29,Address_10552,Standard
10553,14357,2024-09-05,Address_10553,Express
10554,12241,2024-04-04,Address_10554,Standard
10555,11303,2024-01-16,Address_10555,Standard
10556,8116,2024-01-11,Address_10556,Express
10557,3575,2024-10-19,Address_10557,Standard
10558,17522,2024-01-06,Address_10558,Standard
10559,8418,2024-11-25,Address_10559,Express
10560,2237,2024-04-25,Address_10560,Express
10561,7559,2024-08-12,Address_10561,Standard
10562,7041,2024-06-16,Address_10562,Standard
10563,5346,2024-11-17,Address_10563,Standard
10564,16212,2024-07-02,Address_10564,Express
10565,14036,2024-04-12,Address_10565,Standard
10566,13452,2024-04-19,Address_10566,Standard
10567,3855,2024-11-01,Address_10567,Standard
10568,14145,2024-07-03,Address_10568,Standard
10569,15387,2024-11-14,Address_10569,Express
10570,16485,2024-04-14,Address_10570,Standard
10571,17220,2024-06-21,Address_10571,Standard
10572,7768,2024-04-04,Address_10572,Standard
10573,11989,2024-12-22,Address_10573,Express
10574,12972,2024-07-08,Address_10574,Standard
10575,12226,2024-08-19,Address_10575,Standard
10576,2216,2024-10-15,Address_10576,Express
10577,4172,2024-12-27,Address_10577,Express
10578,14621,2024-11-13,Address_10578,Express
10579,2240,2024-01-14,Address_10579,Express
10580,2681,2024-08-16,Address_10580,Standard
10581,3818,2024-05-28,Address_10581,Express
10582,16879,2024-04-07,Address_10582,Standard
10583,10015,2024-09-03,Address_10583,Express
10584,8736,2024-05-26,Address_10584,Express
10585,9045,2024-10-19,Address_10585,Express
10586,2877,2024-05-17,Address_10586,Standard
10587,10879,2024-01-23,Address_10587,Express
10588,12719,2024-05-24,Address_10588,Express
10589,2582,2024-09-05,Address_10589,Standard
10590,13419,2024-11-09,Address_10590,Standard
10591,3662,2024-05-02,Address_10591,Standard
10592,7876,2024-02-11,Address_10592,Standard
10593,4602,2024-03-17,Address_10593,Standard
10594,10539,2024-02-16,Address_10594,Standard
10595,14628,2024-10-05,Address_10595,Standard
10596,8552,2024-02-11,Address_10596,Express
10597,7190,2024-09-23,Address_10597,Express
10598,12177,2024-03-25,Address_10598,Standard
10599,4246,2024-04-08,Address_10599,Standard
10600,5021,2024-08-18,Address_10600,Express
10601,15425,2024-05-10,Address_10601,Express
10602,6004,2024-08-20,Address_10602,Express
10603,4288,2024-04-09,Address_10603,Standard
10604,12179,2024-01-24,Address_10604,Standard
10605,3453,2024-05-31,Address_10605,Standard
10606,7141,2024-02-02,Address_10606,Standard
10607,4694,2024-10-27,Address_10607,Standard
10608,3867,2024-08-16,Address_10608,Express
10609,2180,2024-10-02,Address_10609,Express
10610,2995,2024-09-05,Address_10610,Standard
10611,16372,2024-07-29,Address_10611,Express
10612,17153,2024-06-14,Address_10612,Standard
10613,15471,2024-07-30,Address_10613,Standard
10614,15364,2024-10-13,Address_10614,Express
10615,8797,2024-10-07,Address_10615,Standard
10616,4968,2024-05-12,Address_10616,Express
10617,5894,2024-08-08,Address_10617,Express
10618,2460,2024-01-17,Address_10618,Express
10619,7790,2024-07-01,Address_10619,Express
10620,8672,2024-11-08,Address_10620,Standard
10621,4410,2024-12-24,Address_10621,Express
10622,2970,2024-07-22,Address_10622,Express
10623,706,2024-07-17,Address_10623,Express
10624,10837,2024-01-28,Address_10624,Standard
10625,10049,2024-06-01,Address_10625,Express
10626,13719,2024-12-03,Address_10626,Standard
10627,16836,2024-02-27,Address_10627,Standard
10628,4835,2024-07-24,Address_10628,Standard
10629,11369,2024-09-13,Address_10629,Standard
10630,4686,2024-12-17,Address_10630,Standard
10631,2490,2024-10-16,Address_10631,Standard
10632,6253,2024-12-06,Address_10632,Express
10633,11994,2024-01-24,Address_10633,Express
10634,9669,2024-02-14,Address_10634,Express
10635,5942,2024-10-23,Address_10635,Express
10636,9547,2024-09-10,Address_10636,Standard
10637,8809,2024-08-27,Address_10637,Standard
10638,12375,2024-02-06,Address_10638,Standard
10639,15333,2024-12-19,Address_10639,Standard
10640,17103,2024-09-26,Address_10640,Express
10641,9100,2024-02-14,Address_10641,Express
10642,11692,2024-06-21,Address_10642,Express
10643,2824,2024-03-22,Address_10643,Standard
10644,4985,2024-07-21,Address_10644,Express
10645,5891,2024-12-08,Address_10645,Standard
10646,5988,2024-06-25,Address_10646,Standard
10647,11141,2024-10-12,Address_10647,Standard
10648,3784,2024-09-01,Address_10648,Express
10649,13041,2024-10-20,Address_10649,Express
10650,4289,2024-04-15,Address_10650,Express
10651,16621,2024-08-05,Address_10651,Express
10652,16450,2024-02-28,Address_10652,Standard
10653,6165,2024-01-25,Address_10653,Express
10654,17212,2024-01-18,Address_10654,Express
10655,10741,2024-08-09,Address_10655,Express
